customer_ID,product_ID,Transaction Type,Category,Amt (in dollars),Payment Date,Payment Mode
CUST2025HG,220,Retail Space Lease,Pop-up Storefront,476423.76,12/28/2025,Credit Card
CUST2025MR,249,Food Delivery,GrubHub,55.75,03/20/2025,PayPal
CUST2025JN,212,Grocery Shopping,Whole Foods,134.45,03/02/2025,Apple Pay
CUST2025CX,234,Camera Equipment,Canon EOS,4296.41,03/29/2025,Debit Card
CUST2025FG,204,Luxury Shopping,Gucci,7422.0,12/11/2025,Debit Card
CUST2025LC,238,Retail Space Lease,New Flagship Store,461218.99,12/09/2025,PayPal
CUST2025MW,271,Luxury Travel Booking,Maldives Retreat,8125.59,05/28/2025,Google Pay
CUST2025BX,271,Camera Equipment,Canon EOS,3502.55,02/21/2025,Credit Card
CUST2025GN,270,Camera Equipment,Nikon Z6,2407.83,08/10/2025,Debit Card
CUST2025GQ,259,Subscription Payment,Spotify,36.94,11/25/2025,Google Pay
CUST2025CH,208,Camera Equipment,Canon EOS,712.94,01/07/2025,Credit Card
CUST2025LR,215,Luxury Travel Booking,Paris Vacation,13885.28,01/25/2025,Credit Card
CUST2025GO,217,Hotel Stay,Ritz-Carlton,849.09,05/04/2025,Google Pay
CUST2025CP,277,Camera Equipment,Sony Alpha,3823.38,06/24/2025,Credit Card
CUST2025PW,298,Luxury Travel Booking,Maldives Retreat,10185.15,03/25/2025,Google Pay
CUST2025DK,250,Hotel Stay,Maldives Resort,2987.08,05/01/2025,Debit Card
CUST2025SJ,280,Grocery Shopping,Walmart,90.24,12/09/2025,Credit Card
CUST2025SF,231,Camera Equipment,Sony Alpha,3675.63,05/02/2025,Credit Card
CUST2025ZT,278,Retail Space Lease,Pop-up Storefront,472134.72,11/05/2025,PayPal
CUST2025CQ,300,Hotel Stay,Hilton,2086.96,12/22/2025,Debit Card
CUST2025AG,211,Camera Equipment,Sony Alpha,532.99,07/23/2025,Debit Card
CUST2025EO,210,Food Delivery,GrubHub,84.81,04/13/2025,Google Pay
CUST2025HU,205,Hotel Stay,Ritz-Carlton,1863.97,08/30/2025,Credit Card
CUST2025QU,284,Grocery Shopping,Walmart,391.92,01/30/2025,Credit Card
CUST2025JB,275,Luxury Shopping,Prada,8119.87,12/01/2025,Credit Card
CUST2025CU,217,Luxury Shopping,Gucci,5070.46,11/19/2025,PayPal
CUST2025TH,237,BNPL Purchase,iPhone,1680.47,07/21/2025,PayPal
CUST2025IA,234,Subscription Payment,Spotify,5.27,05/04/2025,Apple Pay
CUST2025JT,297,Gym Membership,Equinox,174.83,06/11/2025,Apple Pay
CUST2025IN,269,Hotel Stay,Ritz-Carlton,868.64,02/21/2025,PayPal
CUST2025QD,218,Luxury Shopping,Gucci,4535.49,12/07/2025,Google Pay
CUST2025EZ,211,Gym Membership,Planet Fitness,170.99,05/20/2025,Credit Card
CUST2025IE,273,Grocery Shopping,Whole Foods,162.63,11/25/2025,PayPal
CUST2025AS,221,BNPL Purchase,iPhone,2450.17,06/14/2025,PayPal
CUST2025PR,253,Retail Space Lease,Pop-up Storefront,291467.25,05/12/2025,PayPal
CUST2025RR,226,Camera Equipment,Canon EOS,4273.49,01/13/2025,Apple Pay
CUST2025EV,279,Gym Membership,Planet Fitness,137.52,11/12/2025,Google Pay
CUST2025TO,275,Luxury Shopping,Louis Vuitton,9497.3,01/21/2025,PayPal
CUST2025AH,260,Luxury Travel Booking,Paris Vacation,14907.6,10/16/2025,Apple Pay
CUST2025LY,227,Food Delivery,GrubHub,26.33,06/18/2025,Credit Card
CUST2025DD,209,Grocery Shopping,Walmart,85.18,06/01/2025,PayPal
CUST2025EH,251,Retail Space Lease,Pop-up Storefront,308656.23,01/01/2025,Credit Card
CUST2025BX,250,Camera Equipment,Canon EOS,2647.16,05/26/2025,PayPal
CUST2025ZY,276,Luxury Travel Booking,London Business Trip,2902.23,06/21/2025,Google Pay
CUST2025AT,212,BNPL Purchase,Smart TV,1957.12,01/30/2025,Apple Pay
CUST2025BD,270,Retail Space Lease,New Flagship Store,484806.72,11/05/2025,Credit Card
CUST2025KF,204,Subscription Payment,Spotify,30.23,08/11/2025,Apple Pay
CUST2025HY,252,Subscription Payment,Netflix,32.1,11/24/2025,PayPal
CUST2025IT,264,Camera Equipment,Sony Alpha,523.96,11/13/2025,Google Pay
CUST2025MY,210,Retail Space Lease,Pop-up Storefront,216847.34,04/24/2025,Credit Card
CUST2025AZ,264,Food Delivery,Uber Eats,23.48,07/05/2025,Apple Pay
CUST2025TS,287,Retail Space Lease,New Flagship Store,305983.37,10/06/2025,Debit Card
CUST2025GH,276,Hotel Stay,Hilton,1005.74,09/06/2025,Credit Card
CUST2025RQ,297,Luxury Travel Booking,London Business Trip,5665.23,09/26/2025,Apple Pay
CUST2025JQ,222,Luxury Travel Booking,Maldives Retreat,19147.51,03/12/2025,Credit Card
CUST2025IB,211,BNPL Purchase,Smart TV,2404.31,07/20/2025,Credit Card
CUST2025AT,232,Food Delivery,GrubHub,27.84,11/08/2025,Credit Card
CUST2025ZG,202,Subscription Payment,Spotify,34.15,02/21/2025,Credit Card
CUST2025VY,233,Retail Space Lease,Pop-up Storefront,347802.67,04/29/2025,Google Pay
CUST2025YU,229,Grocery Shopping,Walmart,242.32,03/21/2025,Debit Card
CUST2025CM,239,Luxury Shopping,Gucci,3124.5,02/27/2025,Apple Pay
CUST2025UQ,289,BNPL Purchase,Smart TV,2676.49,08/19/2025,Credit Card
CUST2025GT,212,BNPL Purchase,MacBook,2256.8,11/17/2025,Google Pay
CUST2025SK,244,Luxury Travel Booking,London Business Trip,16011.74,08/12/2025,Apple Pay
CUST2025EQ,291,Subscription Payment,Netflix,44.16,05/24/2025,PayPal
CUST2025WF,231,Hotel Stay,Hilton,1917.24,10/18/2025,Apple Pay
CUST2025NJ,259,Food Delivery,Uber Eats,11.6,05/14/2025,Apple Pay
CUST2025GN,295,BNPL Purchase,MacBook,2839.55,09/21/2025,Credit Card
CUST2025XD,264,Luxury Travel Booking,Maldives Retreat,6802.18,11/28/2025,Google Pay
CUST2025WV,216,Camera Equipment,Canon EOS,4986.09,04/17/2025,Credit Card
CUST2025HN,223,Gym Membership,Equinox,69.72,04/04/2025,PayPal
CUST2025MX,273,Retail Space Lease,Pop-up Storefront,323098.28,07/12/2025,Debit Card
CUST2025BM,253,Retail Space Lease,Pop-up Storefront,163360.17,04/16/2025,PayPal
CUST2025RC,274,Luxury Shopping,Gucci,6127.77,08/05/2025,Apple Pay
CUST2025MU,238,Hotel Stay,Ritz-Carlton,646.5,09/16/2025,Debit Card
CUST2025DS,224,Camera Equipment,Nikon Z6,651.23,03/01/2025,Google Pay
CUST2025RL,272,Camera Equipment,Sony Alpha,3398.07,03/27/2025,Debit Card
CUST2025BP,252,Luxury Shopping,Gucci,2234.61,05/22/2025,Apple Pay
CUST2025KA,279,Luxury Shopping,Prada,1956.76,06/22/2025,Google Pay
CUST2025IO,249,Food Delivery,DoorDash,48.44,10/06/2025,Debit Card
CUST2025DQ,251,BNPL Purchase,Smart TV,2028.68,03/15/2025,Debit Card
CUST2025NE,214,Luxury Travel Booking,London Business Trip,10004.63,05/20/2025,Credit Card
CUST2025VQ,257,Grocery Shopping,Trader Joe's,289.91,09/28/2025,Debit Card
CUST2025YE,222,Camera Equipment,Sony Alpha,4470.75,07/26/2025,PayPal
CUST2025XM,207,Grocery Shopping,Walmart,114.15,05/20/2025,Google Pay
CUST2025DI,207,BNPL Purchase,Smart TV,2666.6,01/02/2025,Google Pay
CUST2025UI,233,Hotel Stay,Hilton,1638.74,02/14/2025,PayPal
CUST2025EX,247,BNPL Purchase,iPhone,882.49,09/23/2025,Credit Card
CUST2025QP,268,Camera Equipment,Canon EOS,3572.41,03/24/2025,PayPal
CUST2025LP,274,Grocery Shopping,Walmart,444.55,12/14/2025,Apple Pay
CUST2025JA,246,Luxury Travel Booking,London Business Trip,11175.74,08/04/2025,PayPal
CUST2025MW,232,Hotel Stay,Hilton,859.21,04/26/2025,PayPal
CUST2025NM,205,Luxury Shopping,Prada,9212.21,08/17/2025,Apple Pay
CUST2025OI,229,Luxury Shopping,Louis Vuitton,2811.89,07/02/2025,Debit Card
CUST2025TN,212,Subscription Payment,Spotify,33.68,01/19/2025,PayPal
CUST2025XL,225,Hotel Stay,Ritz-Carlton,2444.21,12/18/2025,Debit Card
CUST2025FV,221,Grocery Shopping,Walmart,410.15,05/23/2025,Debit Card
CUST2025QO,250,Grocery Shopping,Whole Foods,100.07,07/05/2025,Credit Card
CUST2025UH,239,BNPL Purchase,MacBook,2926.74,10/10/2025,Debit Card
CUST2025FM,247,Luxury Travel Booking,Maldives Retreat,15395.26,04/29/2025,Apple Pay
CUST2025YA,271,Food Delivery,GrubHub,15.71,05/09/2025,PayPal
CUST2025QW,246,Luxury Travel Booking,London Business Trip,7600.56,09/06/2025,Google Pay
CUST2025DQ,219,Retail Space Lease,New Flagship Store,178165.25,11/17/2025,PayPal
CUST2025CD,208,Grocery Shopping,Trader Joe's,193.27,09/02/2025,Google Pay
CUST2025NV,248,Food Delivery,Uber Eats,89.47,11/10/2025,Google Pay
CUST2025FG,260,Retail Space Lease,Pop-up Storefront,98322.62,04/25/2025,PayPal
CUST2025KC,222,BNPL Purchase,Smart TV,2080.25,04/19/2025,Credit Card
CUST2025CF,290,Camera Equipment,Sony Alpha,4754.03,08/08/2025,Google Pay
CUST2025NO,256,Retail Space Lease,Pop-up Storefront,188453.98,02/11/2025,Apple Pay
CUST2025KE,300,Retail Space Lease,Pop-up Storefront,282836.33,01/29/2025,Apple Pay
CUST2025YS,230,Luxury Shopping,Gucci,3120.51,02/13/2025,Credit Card
CUST2025YL,212,Retail Space Lease,Pop-up Storefront,155296.42,06/17/2025,Debit Card
CUST2025UH,260,BNPL Purchase,Smart TV,841.81,07/15/2025,PayPal
CUST2025VJ,216,Luxury Travel Booking,Paris Vacation,17667.32,12/21/2025,Apple Pay
CUST2025GN,287,Luxury Shopping,Prada,8691.7,03/13/2025,Credit Card
CUST2025OL,213,Luxury Shopping,Gucci,1555.8,04/04/2025,Debit Card
CUST2025ML,204,Hotel Stay,Ritz-Carlton,1340.51,07/27/2025,Debit Card
CUST2025VM,213,Luxury Travel Booking,Maldives Retreat,11161.14,10/21/2025,Debit Card
CUST2025SP,253,Luxury Shopping,Gucci,9052.91,07/03/2025,Credit Card
CUST2025WS,276,Camera Equipment,Sony Alpha,3228.05,04/12/2025,Google Pay
CUST2025CL,269,Gym Membership,Gold's Gym,195.72,08/02/2025,Apple Pay
CUST2025BP,297,Subscription Payment,Spotify,35.82,04/23/2025,Google Pay
CUST2025PF,243,Retail Space Lease,New Flagship Store,279625.4,01/15/2025,Apple Pay
CUST2025QA,226,Retail Space Lease,New Flagship Store,285087.96,08/25/2025,Debit Card
CUST2025CP,282,Hotel Stay,Hilton,1444.54,10/09/2025,PayPal
CUST2025SA,250,Luxury Shopping,Gucci,9054.37,10/07/2025,Debit Card
CUST2025VY,280,Gym Membership,Gold's Gym,175.02,07/09/2025,PayPal
CUST2025WM,292,Camera Equipment,Nikon Z6,3412.59,01/19/2025,PayPal
CUST2025GW,221,Retail Space Lease,New Flagship Store,60215.68,05/29/2025,Debit Card
CUST2025PX,272,Subscription Payment,Spotify,29.02,03/25/2025,Credit Card
CUST2025RA,205,Luxury Shopping,Louis Vuitton,2661.0,06/01/2025,Apple Pay
CUST2025JH,256,Subscription Payment,Netflix,23.56,05/30/2025,Google Pay
CUST2025BV,295,Food Delivery,DoorDash,94.91,06/20/2025,Google Pay
CUST2025BD,287,Subscription Payment,Spotify,25.41,02/08/2025,Google Pay
CUST2025HZ,245,BNPL Purchase,Smart TV,961.9,11/08/2025,PayPal
CUST2025QN,235,Camera Equipment,Canon EOS,4912.13,11/22/2025,PayPal
CUST2025NB,206,BNPL Purchase,MacBook,2842.15,11/26/2025,Credit Card
CUST2025MU,232,Subscription Payment,Amazon Prime,30.54,07/29/2025,Google Pay
CUST2025JY,211,Gym Membership,Gold's Gym,47.78,10/20/2025,PayPal
CUST2025KM,242,Retail Space Lease,Pop-up Storefront,276476.38,11/22/2025,Credit Card
CUST2025EZ,276,Luxury Travel Booking,Maldives Retreat,7608.94,11/07/2025,Apple Pay
CUST2025UY,288,Luxury Travel Booking,Maldives Retreat,5062.17,09/30/2025,Credit Card
CUST2025SA,261,Subscription Payment,Amazon Prime,48.65,10/13/2025,Debit Card
CUST2025ZB,278,Camera Equipment,Nikon Z6,3323.26,02/07/2025,Debit Card
CUST2025FJ,238,Luxury Shopping,Louis Vuitton,3864.18,03/07/2025,Debit Card
CUST2025HR,284,Luxury Shopping,Louis Vuitton,8707.51,01/30/2025,PayPal
CUST2025NX,228,Luxury Shopping,Prada,8325.44,09/12/2025,Debit Card
CUST2025ML,229,BNPL Purchase,Smart TV,2516.13,11/19/2025,Debit Card
CUST2025WK,215,Camera Equipment,Canon EOS,1193.74,03/09/2025,PayPal
CUST2025IB,296,Gym Membership,Equinox,73.93,12/25/2025,Credit Card
CUST2025KC,288,Camera Equipment,Canon EOS,699.33,09/25/2025,PayPal
CUST2025FN,259,Gym Membership,Gold's Gym,71.59,02/23/2025,Credit Card
CUST2025JO,251,Gym Membership,Equinox,41.88,12/24/2025,PayPal
CUST2025DH,260,Gym Membership,Equinox,89.79,02/20/2025,PayPal
CUST2025RE,272,Luxury Travel Booking,Maldives Retreat,8551.02,05/28/2025,Debit Card
CUST2025XJ,223,Camera Equipment,Canon EOS,3296.99,08/27/2025,PayPal
CUST2025PN,266,Food Delivery,Uber Eats,54.78,07/30/2025,Google Pay
CUST2025ZI,222,Luxury Travel Booking,Paris Vacation,14774.05,02/07/2025,Apple Pay
CUST2025FP,217,Luxury Shopping,Prada,1734.75,02/04/2025,Debit Card
CUST2025DH,212,Gym Membership,Gold's Gym,43.29,06/10/2025,Debit Card
CUST2025BB,263,BNPL Purchase,iPhone,681.7,10/07/2025,PayPal
CUST2025ZE,219,Retail Space Lease,New Flagship Store,418765.8,10/29/2025,PayPal
CUST2025QP,258,Grocery Shopping,Trader Joe's,307.44,09/20/2025,Apple Pay
CUST2025IG,274,Subscription Payment,Spotify,31.62,05/19/2025,Apple Pay
CUST2025NN,297,Camera Equipment,Canon EOS,2336.65,02/13/2025,PayPal
CUST2025GT,218,BNPL Purchase,Smart TV,2028.83,04/26/2025,Apple Pay
CUST2025JF,223,Retail Space Lease,New Flagship Store,150219.17,12/04/2025,Debit Card
CUST2025OY,223,Luxury Travel Booking,London Business Trip,10487.3,03/06/2025,Credit Card
CUST2025YO,276,Camera Equipment,Nikon Z6,3269.64,08/19/2025,Debit Card
CUST2025GR,224,Camera Equipment,Sony Alpha,959.15,06/20/2025,PayPal
CUST2025CJ,252,Retail Space Lease,Pop-up Storefront,281289.67,11/01/2025,Google Pay
CUST2025KS,241,Hotel Stay,Hilton,2780.41,06/21/2025,Apple Pay
CUST2025UL,249,Camera Equipment,Sony Alpha,2532.86,08/16/2025,Credit Card
CUST2025AV,234,Retail Space Lease,New Flagship Store,327952.97,06/03/2025,Debit Card
CUST2025ED,290,Hotel Stay,Hilton,978.92,08/10/2025,PayPal
CUST2025KN,217,Subscription Payment,Amazon Prime,11.22,02/12/2025,Google Pay
CUST2025TB,225,Luxury Travel Booking,Paris Vacation,15159.26,04/27/2025,Google Pay
CUST2025WA,232,Hotel Stay,Maldives Resort,2873.76,08/28/2025,PayPal
CUST2025MP,283,Camera Equipment,Sony Alpha,1571.59,11/03/2025,Credit Card
CUST2025UR,257,Subscription Payment,Netflix,17.7,07/17/2025,Credit Card
CUST2025RM,237,Hotel Stay,Ritz-Carlton,279.37,01/13/2025,Debit Card
CUST2025ZY,275,Grocery Shopping,Trader Joe's,373.29,02/20/2025,Credit Card
CUST2025UO,275,Luxury Travel Booking,Paris Vacation,16507.2,08/08/2025,Apple Pay
CUST2025LN,277,Luxury Travel Booking,London Business Trip,19479.66,12/24/2025,Credit Card
CUST2025BE,214,Luxury Travel Booking,Maldives Retreat,4467.25,11/09/2025,Debit Card
CUST2025BN,243,Hotel Stay,Maldives Resort,1263.53,05/31/2025,Credit Card
CUST2025WN,274,Food Delivery,Uber Eats,83.23,05/06/2025,Google Pay
CUST2025WY,203,Camera Equipment,Canon EOS,768.41,04/29/2025,Credit Card
CUST2025QV,253,Food Delivery,Uber Eats,24.3,07/24/2025,Apple Pay
CUST2025PC,264,Retail Space Lease,Pop-up Storefront,407526.79,05/11/2025,Apple Pay
CUST2025BY,232,Food Delivery,GrubHub,29.35,07/06/2025,Google Pay
CUST2025JY,280,Gym Membership,Planet Fitness,121.34,01/26/2025,Apple Pay
CUST2025BD,233,Food Delivery,GrubHub,94.64,04/07/2025,Google Pay
CUST2025PF,260,Grocery Shopping,Trader Joe's,361.6,10/06/2025,Apple Pay
CUST2025VZ,235,Grocery Shopping,Walmart,285.76,06/01/2025,Apple Pay
CUST2025CX,288,Luxury Shopping,Gucci,9613.02,04/23/2025,Debit Card
CUST2025EW,297,Hotel Stay,Maldives Resort,2333.77,11/17/2025,Google Pay
CUST2025HF,229,Luxury Travel Booking,Paris Vacation,10048.88,06/21/2025,PayPal
CUST2025AJ,213,Subscription Payment,Netflix,33.28,09/04/2025,Google Pay
CUST2025AJ,277,Retail Space Lease,New Flagship Store,476866.78,08/02/2025,PayPal
CUST2025TW,237,Grocery Shopping,Walmart,250.3,08/12/2025,Debit Card
CUST2025GC,206,Luxury Travel Booking,Paris Vacation,16365.63,02/20/2025,Apple Pay
CUST2025BP,246,Gym Membership,Planet Fitness,186.88,04/22/2025,Apple Pay
CUST2025YV,264,Luxury Shopping,Gucci,2479.54,10/24/2025,PayPal
CUST2025WP,260,Food Delivery,GrubHub,48.97,10/15/2025,Apple Pay
CUST2025IB,201,Retail Space Lease,New Flagship Store,467436.73,10/12/2025,Apple Pay
CUST2025QK,290,Camera Equipment,Canon EOS,654.93,12/16/2025,Google Pay
CUST2025SI,280,Food Delivery,GrubHub,77.08,06/29/2025,Google Pay
CUST2025LI,214,BNPL Purchase,Smart TV,2224.06,04/13/2025,Credit Card
CUST2025JE,294,Subscription Payment,Netflix,25.97,03/28/2025,Apple Pay
CUST2025JZ,286,Grocery Shopping,Whole Foods,457.36,10/03/2025,Debit Card
CUST2025FZ,207,Food Delivery,Uber Eats,98.6,12/18/2025,Credit Card
CUST2025IX,254,Hotel Stay,Hilton,1596.34,06/13/2025,Debit Card
CUST2025JU,236,Luxury Shopping,Louis Vuitton,7221.85,06/06/2025,Debit Card
CUST2025TO,213,Luxury Shopping,Prada,9625.93,11/23/2025,Apple Pay
CUST2025FM,299,Grocery Shopping,Whole Foods,212.86,06/07/2025,Debit Card
CUST2025VO,276,Gym Membership,Equinox,52.82,10/09/2025,Credit Card
CUST2025SS,244,Luxury Travel Booking,Paris Vacation,14170.92,11/19/2025,Google Pay
CUST2025PB,233,Hotel Stay,Ritz-Carlton,1054.11,11/23/2025,Apple Pay
CUST2025KO,223,Subscription Payment,Netflix,46.61,07/23/2025,Credit Card
CUST2025BK,270,Subscription Payment,Amazon Prime,32.3,06/19/2025,Google Pay
CUST2025MI,296,Luxury Travel Booking,Maldives Retreat,8841.57,05/17/2025,Apple Pay
CUST2025DV,210,Luxury Shopping,Gucci,9656.5,01/13/2025,Apple Pay
CUST2025DX,298,BNPL Purchase,MacBook,2022.84,12/02/2025,PayPal
CUST2025RB,264,Camera Equipment,Canon EOS,3332.43,01/04/2025,Debit Card
CUST2025UZ,238,Luxury Travel Booking,Paris Vacation,2245.79,09/23/2025,Credit Card
CUST2025JN,271,Luxury Travel Booking,London Business Trip,19755.53,06/01/2025,Credit Card
CUST2025AP,278,Camera Equipment,Sony Alpha,4581.42,11/19/2025,Apple Pay
CUST2025AZ,206,Luxury Shopping,Prada,3721.39,02/12/2025,PayPal
CUST2025TY,298,Camera Equipment,Canon EOS,3514.75,03/20/2025,Credit Card
CUST2025DW,271,Camera Equipment,Nikon Z6,3637.83,12/28/2025,Google Pay
CUST2025YU,256,Luxury Travel Booking,Paris Vacation,7356.94,01/22/2025,Google Pay
CUST2025TM,282,Retail Space Lease,New Flagship Store,173471.17,09/29/2025,Debit Card
CUST2025ED,276,Hotel Stay,Maldives Resort,545.04,09/28/2025,Debit Card
CUST2025SX,224,Luxury Travel Booking,Paris Vacation,18721.4,10/22/2025,Apple Pay
CUST2025EF,261,Luxury Travel Booking,Paris Vacation,15841.99,06/10/2025,PayPal
CUST2025II,292,Luxury Travel Booking,Maldives Retreat,6413.07,03/02/2025,Google Pay
CUST2025GG,224,Subscription Payment,Amazon Prime,47.63,08/31/2025,Google Pay
CUST2025BZ,240,Grocery Shopping,Trader Joe's,400.03,11/20/2025,Credit Card
CUST2025TS,248,BNPL Purchase,MacBook,748.27,01/28/2025,Debit Card
CUST2025JO,227,Gym Membership,Equinox,156.92,08/11/2025,Debit Card
CUST2025VI,245,BNPL Purchase,Smart TV,2203.74,03/09/2025,Credit Card
CUST2025ON,239,Food Delivery,GrubHub,75.07,06/30/2025,Google Pay
CUST2025JK,268,Gym Membership,Equinox,191.67,12/11/2025,Apple Pay
CUST2025PW,252,Gym Membership,Planet Fitness,63.57,02/14/2025,Apple Pay
CUST2025RM,246,Luxury Shopping,Louis Vuitton,6794.05,10/20/2025,Debit Card
CUST2025HX,203,Hotel Stay,Hilton,2481.26,02/16/2025,PayPal
CUST2025UD,253,BNPL Purchase,Smart TV,2093.47,08/14/2025,Apple Pay
CUST2025MP,287,Gym Membership,Gold's Gym,37.88,01/12/2025,PayPal
CUST2025UV,269,Camera Equipment,Canon EOS,2303.44,12/10/2025,Debit Card
CUST2025XU,297,Retail Space Lease,Pop-up Storefront,323999.89,08/25/2025,Credit Card
CUST2025KO,200,Retail Space Lease,New Flagship Store,160447.75,01/19/2025,Apple Pay
CUST2025YF,298,BNPL Purchase,iPhone,2525.9,06/29/2025,PayPal
CUST2025NG,264,BNPL Purchase,iPhone,2830.01,04/25/2025,Google Pay
CUST2025ZB,291,Gym Membership,Planet Fitness,87.64,03/07/2025,Debit Card
CUST2025WB,260,Luxury Travel Booking,London Business Trip,19429.71,10/16/2025,Credit Card
CUST2025HP,242,Hotel Stay,Hilton,2887.26,06/17/2025,Credit Card
CUST2025HN,239,Camera Equipment,Canon EOS,3076.84,08/13/2025,Apple Pay
CUST2025RS,201,Hotel Stay,Hilton,1604.1,05/29/2025,Credit Card
CUST2025NU,226,Hotel Stay,Maldives Resort,735.74,09/02/2025,PayPal
CUST2025DN,229,Retail Space Lease,New Flagship Store,187484.55,07/31/2025,Credit Card
CUST2025BZ,246,Luxury Shopping,Prada,9778.55,06/18/2025,Google Pay
CUST2025GN,266,Luxury Travel Booking,London Business Trip,11401.57,07/02/2025,Debit Card
CUST2025QW,299,Gym Membership,Equinox,193.65,06/29/2025,Google Pay
CUST2025JT,286,Subscription Payment,Amazon Prime,17.17,04/01/2025,Credit Card
CUST2025GE,205,Hotel Stay,Maldives Resort,2375.64,10/26/2025,Debit Card
CUST2025BF,231,Retail Space Lease,Pop-up Storefront,333028.03,09/26/2025,Apple Pay
CUST2025LT,271,Subscription Payment,Spotify,32.73,10/23/2025,Apple Pay
CUST2025HQ,281,Subscription Payment,Netflix,10.25,08/18/2025,PayPal
CUST2025EL,297,Luxury Travel Booking,Maldives Retreat,10872.24,12/14/2025,Credit Card
CUST2025PW,242,Gym Membership,Gold's Gym,182.7,12/24/2025,PayPal
CUST2025GT,264,Retail Space Lease,New Flagship Store,226427.05,03/22/2025,PayPal
CUST2025TN,212,BNPL Purchase,Smart TV,2455.77,01/24/2025,Apple Pay
CUST2025HF,260,Hotel Stay,Hilton,218.96,11/14/2025,PayPal
CUST2025BV,280,BNPL Purchase,Smart TV,1383.37,07/11/2025,Debit Card
CUST2025XD,207,Retail Space Lease,Pop-up Storefront,279807.46,10/05/2025,Google Pay
CUST2025VP,277,Food Delivery,Uber Eats,14.47,04/07/2025,Google Pay
CUST2025UH,280,BNPL Purchase,MacBook,1035.54,11/11/2025,Google Pay
CUST2025YH,213,Camera Equipment,Sony Alpha,2425.1,01/04/2025,Google Pay
CUST2025AK,288,Food Delivery,DoorDash,79.55,03/12/2025,PayPal
CUST2025GB,232,Retail Space Lease,Pop-up Storefront,266183.28,09/11/2025,Credit Card
CUST2025QI,221,Grocery Shopping,Trader Joe's,89.57,08/27/2025,Credit Card
CUST2025TV,267,Luxury Travel Booking,Paris Vacation,17895.81,06/27/2025,Credit Card
CUST2025XY,253,Luxury Travel Booking,Maldives Retreat,11524.4,10/12/2025,Apple Pay
CUST2025EI,247,BNPL Purchase,Smart TV,829.26,11/14/2025,Debit Card
CUST2025ZL,278,BNPL Purchase,iPhone,1990.7,04/17/2025,PayPal
CUST2025FG,202,Hotel Stay,Hilton,2449.98,05/22/2025,Debit Card
CUST2025BG,299,Food Delivery,GrubHub,45.25,10/02/2025,Credit Card
CUST2025SW,257,Retail Space Lease,New Flagship Store,166947.34,02/02/2025,Apple Pay
CUST2025FE,294,Gym Membership,Gold's Gym,189.51,06/16/2025,Google Pay
CUST2025OB,251,Hotel Stay,Ritz-Carlton,202.66,07/04/2025,Credit Card
CUST2025MR,270,Retail Space Lease,Pop-up Storefront,192938.64,05/17/2025,Apple Pay
CUST2025WB,216,Grocery Shopping,Trader Joe's,232.02,11/03/2025,Google Pay
CUST2025LW,241,Luxury Shopping,Prada,8915.78,01/22/2025,PayPal
CUST2025TW,211,Luxury Travel Booking,London Business Trip,14577.91,02/07/2025,Credit Card
CUST2025ZZ,233,Luxury Shopping,Gucci,1357.84,09/17/2025,Debit Card
CUST2025IJ,290,Subscription Payment,Amazon Prime,23.78,05/25/2025,Google Pay
CUST2025OO,228,Retail Space Lease,Pop-up Storefront,416715.57,07/13/2025,Apple Pay
CUST2025GW,293,Hotel Stay,Maldives Resort,2576.22,01/18/2025,Google Pay
CUST2025UD,222,Retail Space Lease,Pop-up Storefront,293694.89,12/06/2025,Debit Card
CUST2025ZP,280,Gym Membership,Equinox,165.05,11/06/2025,Google Pay
CUST2025QE,238,Hotel Stay,Hilton,2344.05,03/08/2025,PayPal
CUST2025TL,272,Retail Space Lease,New Flagship Store,120239.52,05/17/2025,Apple Pay
CUST2025CL,222,Grocery Shopping,Whole Foods,250.04,06/13/2025,Debit Card
CUST2025UU,273,Luxury Shopping,Prada,7891.44,06/14/2025,Debit Card
CUST2025KA,265,BNPL Purchase,MacBook,1939.67,04/11/2025,Credit Card
CUST2025YB,274,Camera Equipment,Canon EOS,4153.08,12/21/2025,PayPal
CUST2025FY,275,BNPL Purchase,MacBook,601.92,04/02/2025,PayPal
CUST2025HW,239,Subscription Payment,Amazon Prime,41.91,12/10/2025,Apple Pay
CUST2025KH,243,Camera Equipment,Nikon Z6,2059.47,11/29/2025,Google Pay
CUST2025RS,259,BNPL Purchase,Smart TV,2564.56,10/11/2025,Credit Card
CUST2025VP,233,Retail Space Lease,New Flagship Store,110285.76,04/13/2025,PayPal
CUST2025LP,273,Subscription Payment,Netflix,5.49,01/29/2025,Credit Card
CUST2025KT,282,Hotel Stay,Ritz-Carlton,390.81,01/13/2025,Google Pay
CUST2025OO,229,Hotel Stay,Maldives Resort,2011.49,12/17/2025,Google Pay
CUST2025SB,272,BNPL Purchase,Smart TV,820.38,07/10/2025,Credit Card
CUST2025DK,288,Grocery Shopping,Trader Joe's,219.37,11/25/2025,PayPal
CUST2025YM,255,Hotel Stay,Maldives Resort,1921.37,07/09/2025,PayPal
CUST2025HD,260,Hotel Stay,Ritz-Carlton,724.07,04/14/2025,PayPal
CUST2025TJ,284,Food Delivery,GrubHub,71.12,06/12/2025,Google Pay
CUST2025VA,232,Luxury Travel Booking,London Business Trip,5703.89,11/23/2025,Debit Card
